Time [s], Analyzer Name, Decoded Protocol Result
1.130628250000000,SMBus,Command BatteryStatus 0x16
1.130835916666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.130962083333333,SMBus,BatteryStatus 0xE0C0 OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=1, OVER TEMP ALARM=0, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=1, DISCHARGING=1, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=OK
1.131318916666667,SMBus,Bad PEC 0xC9 should be 0xD3
1.132663333333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.132813500000000,SMBus,Command ChargingCurrent 0x14
1.133021166666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.133222083333333,SMBus,Word 0x0000 ACK
1.133504166666667,SMBus,PEC 0xF2 OK
1.135117000000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.135267166666667,SMBus,Command ChargingVoltage 0x15
1.135474833333333,SMBus,Read address 0x0B ACK Protocol=Read word
1.135676416666667,SMBus,Word 0x3831 ACK
1.136008500000000,SMBus,PEC 0x22 OK
1.137276750000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.137426916666667,SMBus,Command Temperature 0x08
1.137634583333333,SMBus,Read address 0x0B ACK Protocol=Read word
1.137761083333333,SMBus,Word 0x920B ACK
1.138117583333333,SMBus,PEC 0x87 OK
1.139640916666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.139791083333333,SMBus,Command <error> 0x3B
1.140017916666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.140163250000000,SMBus,Word 0x8905 ACK
1.140532500000000,SMBus,Bad PEC 0x05 should be 0xFE
1.141864583333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.142014750000000,SMBus,Command Voltage 0x09
1.142222416666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.142348166666667,SMBus,Word 0xD130 ACK
1.142743666666667,SMBus,PEC 0x54 OK
1.144343750000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.144532250000000,SMBus,Command RemainingCapacity 0x0F
1.144739916666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.144933333333333,SMBus,Word 0x0B14 ACK
1.145223000000000,SMBus,PEC 0xE4 OK
1.146605750000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.146755916666667,SMBus,Command FullChargeCapacity 0x10
1.146963583333333,SMBus,Read address 0x0B ACK Protocol=Read word
1.147158333333333,SMBus,Word 0x0E14 ACK
1.147497250000000,SMBus,PEC 0x10 OK
1.149263833333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.149414000000000,SMBus,Command Current 0x0A
1.149621666666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.149808583333333,SMBus,Word 0x0000 ACK
1.150081750000000,SMBus,Bad PEC 0x28 should be 0x51
1.151410833333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.151561000000000,SMBus,Command RunTimeToEmpty 0x11
1.151768666666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.151895000000000,SMBus,Word 0xFFFF ACK
1.152251666666667,SMBus,PEC 0x98 OK
1.153902833333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.154052916666667,SMBus,Command AverageCurrent 0x0B
1.154260666666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.154447833333333,SMBus,Word 0x0000 ACK
1.154781916666667,SMBus,PEC 0x47 OK
1.156088083333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.156238250000000,SMBus,Command AverageTimeToFull 0x13
1.156445916666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.156572500000000,SMBus,Word 0xFFFF ACK
1.156928916666667,SMBus,PEC 0xB4 OK
1.158222250000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.158372416666667,SMBus,Command AverageTimeToEmpty 0x12
1.158580083333333,SMBus,Read address 0x0B ACK Protocol=Read word
1.158706000000000,SMBus,Word 0xFFFF ACK
1.159063083333333,SMBus,PEC 0xA2 OK
1.160573666666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.160723833333333,SMBus,Command CycleCount 0x17
1.160931500000000,SMBus,Read address 0x0B ACK Protocol=Read word
1.161057333333333,SMBus,Word 0xF100 ACK
1.161414500000000,SMBus,PEC 0xC9 OK
1.163040083333333,SMBus,Write address 0x0B ACK Protocol=Read word
1.163190250000000,SMBus,Command MaxError 0x0C
1.163397916666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.163585416666667,SMBus,Word 0x0800 ACK
1.163868166666667,SMBus,PEC 0x8D OK
1.165174250000000,SMBus,Write address 0x0B ACK Protocol=Read word
1.165324416666667,SMBus,Command RelativeStateOfCharge 0x0D
1.165570416666667,SMBus,Read address 0x0B ACK Protocol=Read word
1.165761000000000,SMBus,Word 0x6400 ACK
1.166040666666667,SMBus,Bad PEC 0x93 should be 0x92
1.167346750000000,SMBus,Write address 0x0B ACK Protocol=Block write
1.167496916666667,SMBus,Command ManufacturerData 0x23
1.167704583333333,SMBus,Read address 0x0B ACK Protocol=Block write
1.167914916666667,SMBus,Byte count 0x0C
1.168091000000000,SMBus,Byte 0x42 ACK
1.168269916666667,SMBus,Byte 0x0A ACK
1.168448833333333,SMBus,Byte 0x05 ACK
1.168627750000000,SMBus,Byte 0x12 ACK
1.168749916666667,SMBus,Byte 0x86 ACK
1.168985666666667,SMBus,Byte 0x0F ACK
1.169107750000000,SMBus,Byte 0x86 ACK
1.169343416666667,SMBus,Byte 0x0F ACK
1.169465583333333,SMBus,Byte 0x86 ACK
1.169701333333333,SMBus,Byte 0x0F ACK
1.169823416666667,SMBus,Byte 0x86 ACK
1.170059166666667,SMBus,Byte 0x0F ACK
1.170235333333333,SMBus,PEC 0x1B OK
1.171576750000000,SMBus,Write address 0x0B ACK Protocol=Block write
1.171726916666667,SMBus,Command <error> 0x30
1.171934583333333,SMBus,Read address 0x0B ACK Protocol=Block write
1.172146333333333,SMBus,Byte count 0x0A
1.172320416666667,SMBus,Byte 0x09 ACK
1.172443166666667,SMBus,Byte 0xEB ACK
1.172691666666667,SMBus,Byte 0x1A ACK
1.172813750000000,SMBus,Byte 0xC1 ACK
1.173049583333333,SMBus,Byte 0x09 ACK
1.173228500000000,SMBus,Byte 0x15 ACK
1.173407416666667,SMBus,Byte 0x00 ACK
1.173586333333333,SMBus,Byte 0x00 ACK
1.173765250000000,SMBus,Byte 0x00 ACK
1.173944166666667,SMBus,Byte 0x00 ACK
1.174120250000000,SMBus,Bad PEC 0x5B should be 0x5A
1.176611916666667,SMBus,Write address 0x0B ACK Protocol=Read word
1.176762000000000,SMBus,Command ManufacturerAccess 0x00
