Time [s], Analyzer Name, Decoded Protocol Result
0.369806750000000,SMBus,Command Temperature 0x08
0.370167750000000,SMBus,Read address 0x0B ACK Protocol=Read word
0.370435333333333,SMBus,Word 0x870B ACK
0.370778583333333,SMBus,PEC 0x91 OK
0.372008000000000,SMBus,Write address 0x0B ACK Protocol=Read word
0.372158166666667,SMBus,Command <error> 0x3B
0.372519166666667,SMBus,Read address 0x0B ACK Protocol=Read word
0.372786750000000,SMBus,Word 0x890B ACK
0.373142833333333,SMBus,PEC 0xD4 OK
0.374346666666667,SMBus,Write address 0x0B ACK Protocol=Read word
0.374496833333333,SMBus,Command Voltage 0x09
0.374870666666667,SMBus,Read address 0x0B ACK Protocol=Read word
0.375138250000000,SMBus,Word 0x8D1D ACK
0.375516750000000,SMBus,PEC 0x67 OK
0.376710916666667,SMBus,Write address 0x0B ACK Protocol=Read word
0.376861000000000,SMBus,Command RemainingCapacity 0x0F
0.377196500000000,SMBus,Read address 0x0B ACK Protocol=Read word
0.377471250000000,SMBus,Word 0x0000 ACK
0.377854583333333,SMBus,PEC 0x1F OK
0.379049500000000,SMBus,Write address 0x0B ACK Protocol=Read word
0.379199666666667,SMBus,Command FullChargeCapacity 0x10
0.379547916666667,SMBus,Read address 0x0B ACK Protocol=Read word
0.379822666666667,SMBus,Word 0x0000 ACK
0.380184333333333,SMBus,PEC 0xAA OK
0.381388166666667,SMBus,Write address 0x0B ACK Protocol=Read word
0.381538333333333,SMBus,Command Current 0x0A
0.381899333333333,SMBus,Read address 0x0B ACK Protocol=Read word
0.382167750000000,SMBus,Word 0x0000 ACK
0.382532916666667,SMBus,PEC 0x51 OK
0.383739583333333,SMBus,Write address 0x0B ACK Protocol=Read word
0.383889750000000,SMBus,Command RunTimeToEmpty 0x11
0.384250750000000,SMBus,Read address 0x0B ACK Protocol=Read word
0.384518916666667,SMBus,Word 0xFFFF ACK
0.384861583333333,SMBus,PEC 0x98 OK
0.386091000000000,SMBus,Write address 0x0B ACK Protocol=Read word
0.386241166666667,SMBus,Command AverageCurrent 0x0B
0.386615000000000,SMBus,Read address 0x0B ACK Protocol=Read word
0.386889750000000,SMBus,Word 0x0000 ACK
0.387260166666667,SMBus,PEC 0x47 OK
0.388442416666667,SMBus,Write address 0x0B ACK Protocol=Read word
0.388592583333333,SMBus,Command AverageTimeToFull 0x13
0.388966416666667,SMBus,Read address 0x0B ACK Protocol=Read word
0.389233666666667,SMBus,Word 0xFFFF ACK
0.389577250000000,SMBus,PEC 0xB4 OK
0.390806666666667,SMBus,Write address 0x0B ACK Protocol=Read word
0.390956833333333,SMBus,Command AverageTimeToEmpty 0x12
0.391317833333333,SMBus,Read address 0x0B ACK Protocol=Read word
0.391585916666667,SMBus,Word 0xFFFF ACK
0.391941416666667,SMBus,PEC 0xA2 OK
0.393170833333333,SMBus,Write address 0x0B ACK Protocol=Read word
0.393321000000000,SMBus,Command CycleCount 0x17
0.393682083333333,SMBus,Read address 0x0B ACK Protocol=Read word
0.393950416666667,SMBus,Word 0x1405 ACK
0.394292833333333,SMBus,PEC 0xD0 OK
0.395522333333333,SMBus,Write address 0x0B ACK Protocol=Read word
0.395672416666667,SMBus,Command MaxError 0x0C
0.396046250000000,SMBus,Read address 0x0B ACK Protocol=Read word
0.396321000000000,SMBus,Word 0x0000 ACK
0.396691916666667,SMBus,PEC 0x25 OK
0.398065416666667,SMBus,Write address 0x0B ACK Protocol=Read word
0.398215583333333,SMBus,Command RelativeStateOfCharge 0x0D
0.398589333333333,SMBus,Read address 0x0B ACK Protocol=Read word
0.398857750000000,SMBus,Word 0x0000 ACK
0.399235250000000,SMBus,PEC 0x33 OK
0.400442416666667,SMBus,Write address 0x0B ACK Protocol=Block write
0.400592583333333,SMBus,Command ManufacturerData 0x23
0.400953583333333,SMBus,Read address 0x0B ACK Protocol=Block write
0.401273083333333,SMBus,Byte count 0x0E
0.401465833333333,SMBus,Byte 0x01 ACK
0.401644916666667,SMBus,Byte 0x36 NACK
0.401742916666667,SMBus,Byte 0x00 NACK
0.401921833333333,SMBus,Byte 0x16 NACK
0.402100750000000,SMBus,Byte 0x00 ACK
0.402297833333333,SMBus,Byte 0x00 ACK
0.402476666666667,SMBus,Byte 0x01 NACK
0.402625500000000,SMBus,Byte 0x00 ACK
0.402806583333333,SMBus,Byte 0x18 NACK
0.402970666666667,SMBus,Byte 0x01 NACK
0.403164416666667,SMBus,Byte 0x98 NACK
0.403356166666667,SMBus,Byte 0xC1 NACK
0.403535083333333,SMBus,Byte 0x80 NACK
0.403714000000000,SMBus,Byte 0xC6 ACK
0.403892916666667,SMBus,Bad PEC 0x17 should be 0x47
0.405234666666667,SMBus,Write address 0x0B ACK Protocol=Block write
0.405384833333333,SMBus,Command <error> 0x30
0.405758666666667,SMBus,Read address 0x0B ACK Protocol=Block write
0.406193166666667,SMBus,Byte count 0x0A
0.406386000000000,SMBus,Byte 0x70 ACK
0.406535583333333,SMBus,Byte 0x9C ACK
0.406743333333333,SMBus,Byte 0x5B ACK
0.406936000000000,SMBus,Byte 0x19 ACK
0.407085166666667,SMBus,Byte 0x84 ACK
0.407302916666667,SMBus,Byte 0x4A ACK
0.407455750000000,SMBus,Byte 0x97 ACK
0.407663583333333,SMBus,Byte 0x00 ACK
0.407843083333333,SMBus,Byte 0x0B ACK
0.408021666666667,SMBus,Byte 0x00 ACK
0.408192833333333,SMBus,PEC 0x08 OK
4.138901583333333,SMBus,Write address 0x0B ACK Protocol=Read word
4.139051750000000,SMBus,Command ManufacturerAccess 0x00
4.139425583333334,SMBus,Read address 0x0B ACK Protocol=Read word
4.139693916666666,SMBus,Word 0x0210 ACK
4.140036333333334,SMBus,PEC 0x97 OK
4.141904750000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.142054916666667,SMBus,Command BatteryStatus 0x16
4.142416000000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.142683666666667,SMBus,BatteryStatus 0x900A OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=0, OVER TEMP ALARM=1, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=0, DISCHARGING=0, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=ReservedCommand
4.143060916666666,SMBus,PEC 0x09 OK
4.144818500000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.144968666666666,SMBus,Command ChargingCurrent 0x14
4.145342500000000,SMBus,Read address 0x0B ACK Protocol=Read word
4.145610833333333,SMBus,Word 0x0000 ACK
4.145953333333333,SMBus,PEC 0xF2 OK
4.147821750000000,SMBus,Write address 0x0B ACK Protocol=Read word
4.147971916666667,SMBus,Command ChargingVoltage 0x15
4.148345666666667,SMBus,Read address 0x0B ACK Protocol=Read word
4.148614083333333,SMBus,Word 0x0000 ACK
