Time [s], Analyzer Name, Decoded Protocol Result
4.466784916666667,SMBus,Byte 0x86 ACK
4.467020666666667,SMBus,Byte 0x0F ACK
4.467142750000000,SMBus,Byte 0x86 ACK
4.467378583333334,SMBus,Byte 0x0F ACK
4.467500500000000,SMBus,Byte 0x86 ACK
4.467736500000000,SMBus,Byte 0x0F ACK
4.467858333333333,SMBus,Byte 0x86 ACK
4.468093416666667,SMBus,Byte 0x0F ACK
4.468269583333333,SMBus,PEC 0x1B OK
4.469841666666666,SMBus,Write address 0x0B ACK Protocol=Block write
4.469991833333333,SMBus,Command <error> 0x30
4.470237833333333,SMBus,Read address 0x0B ACK Protocol=Block write
4.470449000000000,SMBus,Byte count 0x0A
4.470624166666667,SMBus,Byte 0x09 ACK
4.470746333333333,SMBus,Byte 0xEB ACK
4.470982083333333,SMBus,Byte 0x1A ACK
4.471104166666667,SMBus,Byte 0xC1 ACK
4.471352500000000,SMBus,Byte 0x09 ACK
4.471531500000000,SMBus,Byte 0x15 ACK
4.471710416666666,SMBus,Byte 0x00 ACK
4.471889416666667,SMBus,Byte 0x00 ACK
4.472068416666667,SMBus,Byte 0x00 ACK
4.472247416666667,SMBus,Byte 0x00 ACK
4.472422583333334,SMBus,PEC 0x5A OK
6.475955250000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.476105416666667,SMBus,Command ManufacturerAccess 0x00
6.476313083333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.476483166666666,SMBus,Word 0x1800 ACK
6.476846833333333,SMBus,PEC 0x32 OK
6.478370416666666,SMBus,Write address 0x0B ACK Protocol=Read word
6.478520583333333,SMBus,Command BatteryStatus 0x16
6.478728250000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.478854833333333,SMBus,BatteryStatus 0xE0C0 OVER CHARGED ALARM=1, TERMINATE CHARGE ALARM=1, OVER TEMP ALARM=0, TERMINATE DISCHARGE ALARM=0, REMAINING CAPACITY ALARM=0, REMAINING TIME ALARM=0, INITIALIZED=1, DISCHARGING=1, FULLY CHARGED=0, FULLY DISCHARGED=0, ErrorCode=OK
6.479211250000000,SMBus,PEC 0xD3 OK
6.480798416666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.480948583333333,SMBus,Command ChargingCurrent 0x14
6.481156250000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.481357166666666,SMBus,Word 0x0000 ACK
6.481639250000000,SMBus,PEC 0xF2 OK
6.483213666666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.483363833333334,SMBus,Command ChargingVoltage 0x15
6.483571500000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.483773250000000,SMBus,Word 0x3831 ACK
6.484106416666667,SMBus,PEC 0x22 OK
6.485603333333334,SMBus,Write address 0x0B ACK Protocol=Read word
6.485753416666666,SMBus,Command Temperature 0x08
6.485961083333334,SMBus,Read address 0x0B ACK Protocol=Read word
6.486087166666667,SMBus,Word 0x920B ACK
6.486431333333333,SMBus,PEC 0x87 OK
6.487993000000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.488143083333333,SMBus,Command <error> 0x3B
6.488350750000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.488476666666666,SMBus,Word 0x920B ACK
6.488910500000000,SMBus,PEC 0x14 OK
6.490484833333333,SMBus,Write address 0x0B ACK Protocol=Read word
6.490635000000000,SMBus,Command Voltage 0x09
6.490842666666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.491026916666667,SMBus,Word 0x5930 ACK
6.491363916666667,SMBus,PEC 0x4A OK
6.492887250000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.493037416666667,SMBus,Command RemainingCapacity 0x0F
6.493245083333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.493438583333333,SMBus,Word 0x7F15 ACK
6.493779416666666,SMBus,PEC 0x15 OK
6.495302500000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.495452666666667,SMBus,Command FullChargeCapacity 0x10
6.495698666666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.495824666666667,SMBus,Word 0xA815 ACK
6.496232750000000,SMBus,PEC 0x71 OK
6.497756083333333,SMBus,Write address 0x0B ACK Protocol=Read word
6.497906166666667,SMBus,Command Current 0x0A
6.498113833333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.498239750000000,SMBus,Word 0xCEFC ACK
6.498584083333333,SMBus,PEC 0x90 OK
6.500439583333334,SMBus,Write address 0x0B ACK Protocol=Read word
6.500589750000000,SMBus,Command RunTimeToEmpty 0x11
6.500797416666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.500993583333333,SMBus,Word 0x7501 ACK
6.501331583333333,SMBus,PEC 0x58 OK
6.502867583333333,SMBus,Write address 0x0B ACK Protocol=Read word
6.503017750000000,SMBus,Command AverageCurrent 0x0B
6.503225416666667,SMBus,Read address 0x0B ACK Protocol=Read word
6.503352083333334,SMBus,Word 0xF6FC ACK
6.503695666666666,SMBus,PEC 0xD7 OK
6.505270000000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.505420166666666,SMBus,Command AverageTimeToFull 0x13
6.505627833333333,SMBus,Read address 0x0B ACK Protocol=Read word
6.505754083333334,SMBus,Word 0xFFFF ACK
6.506110833333334,SMBus,PEC 0xB4 OK
6.507698000000000,SMBus,Write address 0x0B ACK Protocol=Read word
6.507848166666666,SMBus,Command AverageTimeToEmpty 0x12
6.508055833333334,SMBus,Read address 0x0B ACK Protocol=Read word
6.508253500000000,SMBus,Word 0x7501 ACK
6.508589500000000,SMBus,PEC 0x62 OK
6.510407166666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.510557333333334,SMBus,Command CycleCount 0x17
6.510765000000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.510891666666667,SMBus,Word 0xF100 ACK
6.511260750000000,SMBus,PEC 0xC9 OK
6.512835166666667,SMBus,Write address 0x0B ACK Protocol=Read word
6.512985333333333,SMBus,Command MaxError 0x0C
6.513193000000000,SMBus,Read address 0x0B ACK Protocol=Read word
6.513380750000000,SMBus,Word 0x0800 ACK
6.513676000000000,SMBus,PEC 0x8D OK
